customerID,gender,SeniorCitizen,Partner,StreamingTV,PhoneService,InternetService,PaperlessBilling,Churn
5605-XNWEN,Male,Yes,Yes,No internet service,Yes,No,Yes,0
2155-AMQRX,Female,No,No,No,Yes,DSL,Yes,0
6181-AXXYF,Male,No,Yes,No internet service,Yes,No,No,0
5091-HFAZW,Female,No,No,Yes,Yes,Fiber optic,Yes,0
0516-VRYBW,Female,No,No,No internet service,Yes,No,No,1
2519-LBNQL,Male,Yes,Yes,Yes,Yes,Fiber optic,Yes,0
8623-ULFNQ,Female,Yes,No,No,Yes,DSL,Yes,0
8380-PEFPE,Male,No,No,No,Yes,Fiber optic,Yes,1
5687-DKDTV,Female,No,No,No internet service,Yes,No,No,1
1568-LJSZU,Male,No,Yes,Yes,Yes,DSL,Yes,0
7530-HDYDS,Female,No,No,No,Yes,Fiber optic,Yes,1
7789-HKSBS,Female,Yes,Yes,Yes,Yes,Fiber optic,Yes,0
7416-CKTEP,Female,No,Yes,No internet service,Yes,No,Yes,0
2586-CWXVV,Male,No,Yes,No,No,DSL,No,0
3096-IZETN,Female,No,No,No,Yes,Fiber optic,No,1
2348-KCJLT,Female,No,Yes,No,Yes,DSL,Yes,0
8401-EMUWF,Male,No,Yes,Yes,Yes,DSL,Yes,0
4193-IBKSW,Male,No,Yes,No internet service,Yes,No,No,0
5377-NDTOU,Female,No,Yes,Yes,Yes,DSL,No,0
5922-ABDVO,Female,No,Yes,No,Yes,Fiber optic,No,1
2474-LCNUE,Female,No,Yes,Yes,Yes,DSL,Yes,0
0839-QNXME,Female,No,No,No internet service,Yes,No,No,0
3506-OVLKD,Male,No,No,No internet service,Yes,No,No,0
9172-ANCRX,Female,No,No,Yes,Yes,Fiber optic,Yes,1
6650-VJONK,Male,No,No,No,Yes,DSL,Yes,0
2178-PMGCJ,Male,No,No,No,Yes,Fiber optic,Yes,0
7492-TAFJD,Male,No,Yes,No,No,DSL,No,0
2773-MADBQ,Female,No,No,No,No,DSL,Yes,0
6016-LVTJQ,Female,No,Yes,No internet service,Yes,No,No,0
7860-KSUGX,Male,No,Yes,No,Yes,DSL,No,0
8966-KZXXA,Male,No,Yes,No internet service,Yes,No,No,0
6910-HADCM,Female,No,No,No,Yes,Fiber optic,No,1
4816-LXZYW,Female,No,No,No,Yes,Fiber optic,Yes,1
9606-PBKBQ,Male,Yes,Yes,No,Yes,Fiber optic,Yes,1
5149-QYTTU,Female,No,Yes,No,Yes,Fiber optic,Yes,0
2070-XYMFH,Female,Yes,No,No,Yes,Fiber optic,Yes,0
2085-BOJKI,Male,No,Yes,Yes,Yes,Fiber optic,Yes,0
0817-HSUSE,Male,No,No,Yes,Yes,DSL,Yes,0
5442-PPTJY,Male,No,Yes,No internet service,Yes,No,No,0
1927-QEWMY,Female,No,Yes,No internet service,Yes,No,No,0
1663-MHLHE,Male,No,No,No internet service,Yes,No,No,0
5663-QBGIS,Male,Yes,Yes,Yes,Yes,Fiber optic,No,0
4450-MDZFX,Male,No,Yes,No,Yes,Fiber optic,No,0
6701-DHKWQ,Female,No,Yes,Yes,No,DSL,No,0
7554-AKDQF,Female,No,Yes,No,Yes,DSL,No,0
3536-IQCTX,Male,Yes,Yes,No,Yes,Fiber optic,No,1
4911-BANWH,Female,No,No,Yes,Yes,Fiber optic,Yes,1
8496-EJAUI,Male,No,No,No,Yes,Fiber optic,Yes,1
0794-YVSGE,Male,No,Yes,No internet service,Yes,No,No,0
5423-BHIXO,Female,No,No,No,Yes,DSL,Yes,0
6908-VVYHM,Male,No,Yes,No,Yes,Fiber optic,Yes,0
2959-EEXWB,Female,No,Yes,Yes,No,DSL,Yes,0
1839-UMACK,Male,No,No,No internet service,Yes,No,No,0
3030-YDNRM,Male,No,No,No,Yes,Fiber optic,Yes,0
7321-KKSDU,Male,No,No,No internet service,Yes,No,No,0
3402-XRIUO,Female,Yes,Yes,No,Yes,DSL,Yes,0
3132-TVFDZ,Male,Yes,Yes,Yes,No,DSL,Yes,1
8286-AFUYI,Male,No,No,No,Yes,DSL,No,0
8080-DDEMJ,Male,Yes,No,No,Yes,DSL,No,1
8356-WUAOJ,Female,No,Yes,No,Yes,DSL,Yes,0
6365-MTGZX,Male,No,No,Yes,Yes,Fiber optic,Yes,1
1349-WXNGG,Male,No,No,No internet service,Yes,No,No,1
8058-DMYRU,Male,Yes,No,No,Yes,Fiber optic,Yes,0
9350-ZXYJC,Female,No,No,No internet service,Yes,No,Yes,0
6990-YNRIO,Male,No,Yes,Yes,Yes,Fiber optic,No,1
8958-JPTRR,Female,No,Yes,No internet service,Yes,No,No,0
6959-GQEGV,Male,No,No,Yes,Yes,DSL,Yes,0
3173-WSSUE,Female,No,Yes,No internet service,Yes,No,No,0
1265-HVPZB,Male,No,Yes,Yes,Yes,DSL,No,0
4115-UMJFQ,Male,No,No,No,No,DSL,Yes,0
7369-TRPFD,Male,No,No,No internet service,Yes,No,No,0
1098-KFQEC,Female,No,Yes,No internet service,Yes,No,No,0
7190-XHTWJ,Female,No,No,No internet service,Yes,No,No,0
0621-TWIEM,Male,No,No,No,Yes,DSL,Yes,1
3537-RYBHH,Female,Yes,Yes,No,Yes,DSL,Yes,0
2485-ITVKB,Female,No,Yes,No,No,DSL,Yes,1
3669-OYSJI,Male,No,No,No,Yes,DSL,No,1
1612-EOHDH,Female,No,No,No,Yes,DSL,No,1
6702-OHFWR,Male,Yes,No,No,No,DSL,Yes,1
5296-BFCYD,Male,No,Yes,No internet service,Yes,No,Yes,0
4510-PYUSH,Female,Yes,No,No,Yes,DSL,Yes,1
9359-JANWS,Female,No,Yes,No,Yes,DSL,No,0
7517-SAWMO,Female,No,Yes,No,Yes,Fiber optic,Yes,1
4143-HHPMK,Male,No,No,No,Yes,Fiber optic,Yes,1
3279-DYZQM,Male,No,Yes,No internet service,Yes,No,No,0
7054-LGEQW,Female,No,No,No,Yes,DSL,No,1
0523-VNGTF,Female,Yes,No,Yes,No,DSL,Yes,0
9575-IWCAZ,Male,No,Yes,No internet service,Yes,No,No,0
7105-MXJLL,Female,Yes,Yes,No,Yes,DSL,No,0
7064-FRRSW,Male,Yes,No,Yes,Yes,Fiber optic,Yes,0
7940-UQQUG,Female,No,Yes,Yes,Yes,Fiber optic,Yes,0
0923-PNFUB,Female,No,No,Yes,Yes,Fiber optic,No,1
3961-SXAXY,Male,No,No,No,Yes,DSL,Yes,0
7010-BRBUU,Male,No,Yes,No internet service,Yes,No,No,0
3566-HJGPK,Male,No,No,No,Yes,DSL,Yes,0
3062-ICYZQ,Female,No,Yes,No,Yes,Fiber optic,Yes,0
9938-PRCVK,Female,No,Yes,No internet service,Yes,No,No,0
0973-KYVNF,Female,No,Yes,Yes,Yes,DSL,Yes,0
5129-HHMZC,Female,No,Yes,Yes,Yes,DSL,No,0
9637-CDTKZ,Male,No,Yes,Yes,Yes,Fiber optic,Yes,0
3946-JEWRQ,Male,No,Yes,Yes,Yes,Fiber optic,Yes,0
7873-CVMAW,Male,No,No,Yes,Yes,DSL,No,0
0463-WZZKO,Male,No,No,No internet service,Yes,No,Yes,0
3494-JCHRQ,Male,No,No,No,Yes,Fiber optic,Yes,1
6474-FVJLC,Male,No,No,No,Yes,Fiber optic,Yes,1
4524-QCSSM,Male,No,No,No,No,DSL,Yes,0
5832-EXGTT,Male,No,Yes,No,Yes,DSL,Yes,0
8840-DQLGN,Female,Yes,Yes,Yes,Yes,Fiber optic,Yes,1
2039-JONDJ,Male,No,No,No,Yes,DSL,No,0
7217-JYHOQ,Male,No,Yes,No,Yes,DSL,Yes,0
6695-FRVEC,Male,No,Yes,No,Yes,DSL,Yes,0
4547-LYTDD,Female,No,No,No,Yes,Fiber optic,No,1
9894-QMIMJ,Female,No,No,No,Yes,DSL,No,0
8069-YQQAJ,Male,No,No,No,No,DSL,Yes,0
6770-XUAGN,Female,No,Yes,No internet service,Yes,No,Yes,1
4193-ORFCL,Female,Yes,No,No,Yes,DSL,No,1
1636-NTNCO,Male,Yes,No,Yes,No,DSL,Yes,0
3466-WAESX,Male,No,No,No,Yes,DSL,Yes,0
9281-PKKZE,Female,No,Yes,Yes,No,DSL,Yes,0
3638-VBZTA,Male,No,No,Yes,Yes,DSL,Yes,0
7459-IMVYU,Male,No,No,No,Yes,DSL,No,0
7776-QWNFX,Male,Yes,Yes,No,Yes,DSL,Yes,1
6689-TCZHQ,Female,Yes,No,No,Yes,Fiber optic,No,1
8563-OYMQY,Male,No,No,No,Yes,Fiber optic,Yes,0
0754-EEBDC,Male,No,Yes,No internet service,Yes,No,No,0
5777-ZPQNC,Female,No,No,No internet service,Yes,No,No,0
1951-IEYXM,Male,No,Yes,Yes,Yes,DSL,Yes,0
3318-NMQXL,Male,No,No,Yes,Yes,Fiber optic,Yes,0
3143-ILDAL,Male,No,No,No,Yes,Fiber optic,Yes,1
1022-RKXDR,Female,No,No,No internet service,Yes,No,Yes,0
2361-FJWNO,Male,No,No,No,No,DSL,No,0
2272-UOINI,Female,No,No,Yes,Yes,DSL,Yes,0
8232-UTFOZ,Male,No,No,No internet service,Yes,No,No,0
3750-YHRYO,Male,No,Yes,No internet service,Yes,No,No,0
6637-KYRCV,Female,No,Yes,No,No,DSL,Yes,0
5668-MEISB,Female,No,Yes,Yes,Yes,Fiber optic,No,0
0129-QMPDR,Male,No,Yes,No internet service,Yes,No,Yes,0
7188-CBBBA,Female,No,No,Yes,Yes,Fiber optic,Yes,0
5356-CSVSQ,Female,No,No,Yes,Yes,DSL,No,0
3221-CJMSG,Male,No,No,No,Yes,DSL,Yes,0
4720-VSTSI,Female,No,No,No,Yes,Fiber optic,Yes,1
3219-JQRSL,Female,Yes,Yes,Yes,Yes,DSL,No,0
2801-NISEI,Male,No,No,No,Yes,DSL,No,0
3946-MHCZW,Male,No,No,No,Yes,DSL,No,1
4623-ZKHLY,Male,No,Yes,No internet service,Yes,No,Yes,0
6732-VAILE,Male,No,Yes,Yes,Yes,DSL,Yes,0
8201-AAXCB,Male,No,Yes,Yes,Yes,DSL,No,0
7696-CFTAT,Male,No,Yes,No internet service,Yes,No,No,0
1845-CSBRZ,Female,Yes,Yes,Yes,Yes,Fiber optic,No,0
2123-VSCOT,Female,No,Yes,Yes,Yes,DSL,Yes,0
6651-AZVTJ,Male,No,Yes,Yes,Yes,Fiber optic,Yes,1
4566-GOLUK,Male,No,Yes,Yes,Yes,Fiber optic,Yes,1
2484-DGXPZ,Female,No,Yes,No internet service,Yes,No,Yes,1
2018-QKYGT,Male,No,Yes,No,Yes,Fiber optic,Yes,0
2792-VPPET,Male,No,No,No internet service,Yes,No,Yes,0
7409-JURKQ,Female,No,Yes,Yes,Yes,Fiber optic,Yes,0
3247-MHJKM,Male,No,No,No internet service,Yes,No,No,0
1964-SVLEA,Male,No,No,No internet service,Yes,No,Yes,0
4587-NUKOX,Female,No,No,No,Yes,Fiber optic,Yes,1
7297-DVYGA,Female,No,No,No internet service,Yes,No,Yes,0
2239-CGBUZ,Female,No,Yes,No,Yes,DSL,Yes,0
0854-UYHZD,Female,No,Yes,No internet service,Yes,No,No,0
7243-LCGGZ,Female,No,No,No internet service,Yes,No,No,0
8267-KFGYD,Male,No,No,No internet service,Yes,No,Yes,0
4890-VMUAV,Male,No,No,No,Yes,DSL,No,0
9261-WDCAF,Male,No,No,No,Yes,DSL,No,0
3764-MNMOI,Male,No,No,No internet service,Yes,No,No,0
7442-YGZFK,Male,No,No,No,Yes,DSL,Yes,0
0420-BWTPW,Male,No,No,No,No,DSL,No,1
8229-BUJHX,Female,No,Yes,No internet service,Yes,No,No,0
7449-HVPIV,Male,No,Yes,Yes,Yes,Fiber optic,Yes,0
5504-WSIUR,Female,No,No,No,Yes,Fiber optic,Yes,0
8183-ONMXC,Female,No,No,No,Yes,Fiber optic,No,1
8466-PZBLH,Male,No,Yes,Yes,Yes,Fiber optic,No,0
9614-RMGHA,Male,No,Yes,Yes,Yes,Fiber optic,Yes,1
8735-IJJEG,Male,No,Yes,No,Yes,DSL,No,0
0564-MUUQK,Female,No,Yes,No,Yes,Fiber optic,Yes,0
5054-IEXZT,Male,No,No,No,Yes,Fiber optic,Yes,1
5834-ASPWA,Male,No,No,No,Yes,Fiber optic,Yes,1
0701-RFGFI,Female,No,Yes,Yes,Yes,Fiber optic,Yes,0
0019-EFAEP,Female,No,No,Yes,Yes,Fiber optic,Yes,0
5619-PTMIK,Female,No,Yes,No,Yes,DSL,No,0
3737-XBQDD,Male,No,No,No,Yes,Fiber optic,Yes,0
5882-CMAZQ,Female,No,Yes,No,No,DSL,No,0
5846-QFDFI,Female,No,Yes,No,Yes,Fiber optic,No,0
4445-KWOKW,Female,No,No,No,Yes,DSL,Yes,0
3511-APPBJ,Male,No,No,Yes,Yes,Fiber optic,Yes,0
7967-HYCDE,Male,No,No,No,Yes,Fiber optic,No,0
2430-RRYUW,Male,No,No,No,Yes,DSL,Yes,0
3948-XHGNA,Male,No,No,No,Yes,DSL,Yes,1
3723-BFBGR,Male,Yes,No,No,Yes,DSL,No,0
0565-IYCGT,Male,No,No,No,Yes,DSL,Yes,1
5447-WZAFP,Female,No,No,Yes,Yes,Fiber optic,Yes,0
5110-CHOPY,Female,No,No,Yes,No,DSL,No,0
5445-UTODQ,Female,No,Yes,Yes,Yes,Fiber optic,Yes,1
4425-OWHWB,Female,No,No,No internet service,Yes,No,Yes,0
7892-QVYKW,Female,No,Yes,No,Yes,Fiber optic,No,0
9675-ICXCT,Male,No,Yes,Yes,Yes,DSL,Yes,0
1024-VRZHF,Male,No,Yes,No,Yes,Fiber optic,Yes,1
4703-MQYKT,Male,No,No,No internet service,Yes,No,No,0
9497-QCMMS,Male,Yes,No,Yes,Yes,Fiber optic,Yes,1
5692-ICXLW,Male,Yes,No,Yes,Yes,Fiber optic,Yes,0
0602-DDUML,Female,No,No,Yes,Yes,DSL,No,0
2208-MPXIO,Female,No,Yes,No internet service,Yes,No,Yes,0
1960-UYCNN,Male,No,No,No,Yes,Fiber optic,Yes,0
0348-SDKOL,Female,No,Yes,Yes,Yes,Fiber optic,Yes,1
3190-FZATL,Male,No,No,No internet service,Yes,No,No,0
7336-RLLRH,Male,No,Yes,Yes,Yes,DSL,No,0
4373-MAVJG,Female,No,Yes,No,Yes,Fiber optic,Yes,1
8901-HJXTF,Female,No,Yes,No,No,DSL,No,1
7710-JSYOA,Female,No,Yes,No,Yes,Fiber optic,Yes,0
5419-KLXBN,Female,No,Yes,Yes,Yes,Fiber optic,Yes,1
3424-NMNBO,Male,Yes,Yes,Yes,Yes,Fiber optic,Yes,1
9885-MFVSU,Female,No,Yes,Yes,No,DSL,Yes,0
4514-GFCFI,Female,Yes,No,Yes,Yes,Fiber optic,Yes,1
0607-MVMGC,Male,No,Yes,Yes,Yes,DSL,No,0
3365-SAIGS,Female,No,No,Yes,Yes,Fiber optic,Yes,0
9828-AOQLM,Female,No,Yes,No,Yes,DSL,Yes,1
8022-BECSI,Male,No,No,No internet service,Yes,No,No,0
8000-REIQB,Female,Yes,No,No,Yes,Fiber optic,Yes,1
9993-LHIEB,Male,No,Yes,No,Yes,DSL,No,0
0266-CLZKZ,Female,No,Yes,Yes,Yes,Fiber optic,Yes,0
7615-ESMYF,Female,No,Yes,Yes,No,DSL,No,1
3858-VOBET,Male,No,No,No,Yes,Fiber optic,Yes,1
7020-OZKXZ,Female,Yes,No,No,Yes,Fiber optic,No,0
3977-QCRSL,Female,No,No,No internet service,Yes,No,No,0
0017-DINOC,Male,No,No,Yes,No,DSL,No,0
1447-PJGGA,Female,No,No,Yes,Yes,Fiber optic,Yes,1
8565-CLBZW,Male,No,No,Yes,Yes,Fiber optic,Yes,1
9139-WQQDY,Female,No,Yes,Yes,Yes,Fiber optic,No,1
0224-HJAPT,Male,No,No,No,Yes,DSL,No,1
8086-OVPWV,Male,No,No,No,Yes,Fiber optic,Yes,1
9430-FRQOC,Female,No,No,No,Yes,Fiber optic,Yes,1
7639-OPLNG,Male,No,Yes,Yes,Yes,DSL,Yes,0
3074-GQWYX,Male,No,No,No,Yes,Fiber optic,Yes,1
1492-QGCLU,Male,No,Yes,Yes,Yes,DSL,No,0
6845-RGTYS,Female,No,Yes,Yes,Yes,Fiber optic,Yes,1
7328-OWMOM,Female,No,No,No internet service,Yes,No,No,0
4418-LZMSV,Male,No,Yes,No,Yes,DSL,No,0
5155-AZQPB,Female,No,Yes,No,Yes,DSL,No,0
8861-HGGKB,Female,No,No,No,Yes,Fiber optic,No,1
1087-GRUYI,Male,No,Yes,No internet service,Yes,No,No,0
7065-YUNRY,Female,No,No,No,Yes,DSL,Yes,1
7694-VLBWQ,Male,No,Yes,Yes,Yes,Fiber optic,No,1
2546-KZAAT,Male,No,Yes,Yes,Yes,DSL,Yes,0
0181-RITDD,Male,No,Yes,Yes,Yes,Fiber optic,No,0
5989-PGKJB,Female,No,No,No,Yes,Fiber optic,Yes,0
4795-KTRTH,Female,Yes,Yes,No,Yes,Fiber optic,Yes,1
8272-ONJLV,Male,No,No,Yes,Yes,Fiber optic,No,0
1488-PBLJN,Female,No,Yes,Yes,Yes,Fiber optic,Yes,0
0308-GIQJT,Male,Yes,No,Yes,Yes,Fiber optic,No,0
3778-FOAQW,Female,No,Yes,No internet service,Yes,No,No,0
4452-ROHMO,Female,No,No,No internet service,Yes,No,No,0
6481-OGDOO,Male,No,Yes,No,Yes,Fiber optic,Yes,1
3090-LETTY,Male,No,No,No,Yes,DSL,No,0
5349-AZPEW,Female,No,Yes,No,No,DSL,No,0
3753-TSEMP,Female,No,Yes,Yes,Yes,Fiber optic,No,1
8305-VHZBZ,Male,No,No,No internet service,Yes,No,Yes,1
9720-JJJOR,Male,No,Yes,No,Yes,DSL,Yes,0
8100-HZZLJ,Female,No,No,No,Yes,DSL,Yes,0
8775-ERLNB,Male,Yes,Yes,No,Yes,Fiber optic,No,0
8309-IEYJD,Female,Yes,No,No,Yes,Fiber optic,Yes,0
9172-JITSM,Female,No,Yes,Yes,Yes,Fiber optic,Yes,1
6298-QDFNH,Male,No,No,No,Yes,Fiber optic,Yes,1
7398-HPYZQ,Male,No,Yes,Yes,Yes,DSL,No,0
3546-GHEAE,Male,No,No,No internet service,Yes,No,No,0
7361-YPXFS,Female,Yes,No,No,Yes,DSL,No,0
6557-BZXLQ,Male,Yes,No,No,Yes,Fiber optic,No,0
2550-QHZGP,Male,No,No,No internet service,Yes,No,No,0
7519-JTWQH,Female,No,No,Yes,Yes,Fiber optic,Yes,0
2538-OIMXF,Female,No,No,No,No,DSL,No,0
8543-MSDMF,Male,No,No,Yes,Yes,DSL,Yes,0
9961-JBNMK,Male,Yes,No,Yes,Yes,Fiber optic,Yes,1
1170-SASML,Female,No,Yes,No,Yes,Fiber optic,Yes,0
4872-JCVCA,Female,No,Yes,No,No,DSL,Yes,0
5346-BZCHP,Female,No,Yes,No internet service,Yes,No,No,0
2038-LLMLM,Female,No,No,Yes,Yes,Fiber optic,Yes,0
6173-ITPWD,Male,No,Yes,No,Yes,Fiber optic,Yes,1
9734-UYXQI,Female,No,No,No,Yes,DSL,Yes,1
1216-BGTSP,Male,No,No,Yes,Yes,Fiber optic,Yes,0
4138-NAXED,Male,No,No,No,Yes,Fiber optic,No,0
2189-UXTKY,Female,No,Yes,Yes,Yes,DSL,Yes,1
0744-BIKKF,Male,No,No,Yes,Yes,DSL,No,0
7483-IQWIB,Male,No,Yes,Yes,Yes,Fiber optic,Yes,0
5248-KWLAR,Male,No,Yes,Yes,Yes,DSL,No,0
4958-GZWIY,Male,No,Yes,No,Yes,DSL,No,1
7996-MHXLW,Female,No,No,No internet service,Yes,No,Yes,0
7833-PKIHD,Male,No,Yes,Yes,Yes,DSL,Yes,0
7061-OVMIM,Female,No,Yes,No internet service,Yes,No,No,0
5153-RTHKF,Female,No,No,Yes,Yes,Fiber optic,No,0
1852-QSWCD,Male,No,Yes,No internet service,Yes,No,Yes,0
4832-VRBMR,Male,Yes,Yes,Yes,Yes,Fiber optic,Yes,0
9079-LWTFD,Male,No,No,Yes,Yes,Fiber optic,No,0
6356-ELRKD,Female,No,No,Yes,Yes,Fiber optic,Yes,1
8624-GIOUT,Female,No,No,No,Yes,DSL,Yes,1
3392-EHMNK,Female,No,Yes,Yes,Yes,Fiber optic,No,0
5986-WWXDV,Male,No,No,No internet service,Yes,No,No,0
3061-BCKYI,Male,No,No,No internet service,Yes,No,No,0
6179-GJPSO,Female,Yes,No,Yes,Yes,Fiber optic,Yes,1
7901-TBKJX,Male,Yes,No,Yes,Yes,Fiber optic,Yes,0
7228-PAQPD,Female,No,No,No,Yes,DSL,No,0
3177-LASXD,Female,No,No,No,Yes,Fiber optic,No,1
7746-QYVCO,Male,No,Yes,No,Yes,DSL,Yes,0
5804-HYIEZ,Male,No,Yes,Yes,Yes,Fiber optic,Yes,0
9919-FZDED,Male,Yes,Yes,Yes,Yes,DSL,Yes,0
5934-TSSAU,Female,No,Yes,No,Yes,Fiber optic,Yes,0
3486-KHMLI,Male,No,No,No internet service,Yes,No,No,0
4897-QSUYC,Female,No,No,No internet service,Yes,No,Yes,1
1084-UQCHV,Male,No,No,No,Yes,Fiber optic,No,1
8290-YWKHZ,Female,Yes,Yes,Yes,Yes,Fiber optic,Yes,1
2955-BJZHG,Male,No,Yes,Yes,Yes,Fiber optic,No,1
3806-DXQOM,Female,No,No,No,No,DSL,Yes,1
6784-XYJAE,Female,No,No,No,Yes,DSL,No,0
3933-DQPWX,Female,No,No,No,No,DSL,No,0
6661-EIPZC,Female,No,Yes,No,No,DSL,Yes,0
8957-THMOA,Female,No,No,No internet service,Yes,No,No,0
2251-PYLPB,Male,No,Yes,No,Yes,DSL,No,0
5555-RNPGT,Male,No,No,No internet service,Yes,No,No,0
1057-FOGLZ,Female,No,No,No internet service,Yes,No,No,0
9300-RENDD,Male,No,No,Yes,Yes,Fiber optic,Yes,1
0761-AETCS,Female,No,No,No internet service,Yes,No,No,1
8087-LGYHQ,Male,No,No,Yes,Yes,Fiber optic,Yes,0
4137-BTIKL,Male,No,No,No,Yes,Fiber optic,No,0
2190-BCXEC,Female,No,Yes,No,Yes,Fiber optic,Yes,0
6227-FBDXH,Male,No,Yes,Yes,Yes,Fiber optic,No,0
2153-MREFK,Female,No,Yes,No,Yes,Fiber optic,Yes,1
2911-WDXMV,Male,No,No,No,Yes,Fiber optic,Yes,0
7206-PQBBZ,Male,Yes,Yes,No,Yes,Fiber optic,Yes,0
3106-ULWFW,Female,No,Yes,No,Yes,Fiber optic,Yes,1
0925-VYDLG,Female,No,No,No,Yes,Fiber optic,No,1
4547-FZJWE,Male,No,Yes,No,Yes,DSL,No,0
7422-WNBTY,Male,No,Yes,No,Yes,Fiber optic,Yes,0
0842-IWYCP,Female,No,No,No,Yes,DSL,No,0
3521-HTQTV,Male,No,No,No internet service,Yes,No,No,0
3744-ZBHON,Female,No,No,No internet service,Yes,No,No,0
3373-DIUUN,Male,No,Yes,No internet service,Yes,No,No,0
8383-SGHJU,Female,No,No,No,Yes,DSL,No,0
7607-QKKTJ,Male,No,Yes,No,Yes,Fiber optic,Yes,0
7707-PYBBH,Male,No,No,No,Yes,DSL,Yes,0
8984-HPEMB,Female,No,No,Yes,Yes,Fiber optic,Yes,0
4349-GFQHK,Male,No,No,No,Yes,DSL,No,1
4139-DETXS,Female,No,Yes,Yes,No,DSL,No,0
9779-DPNEJ,Female,No,Yes,No,Yes,Fiber optic,Yes,0
9805-FILKB,Male,No,Yes,No internet service,Yes,No,Yes,0
5793-YOLJN,Female,No,Yes,No internet service,Yes,No,No,0
0673-IGUQO,Male,No,No,No internet service,Yes,No,No,0
4123-FCVCB,Female,No,No,Yes,Yes,DSL,Yes,0
8819-IMISP,Male,No,No,No,Yes,Fiber optic,Yes,0
7802-EFKNY,Male,No,Yes,No,No,DSL,Yes,1
8311-UEUAB,Female,No,Yes,Yes,Yes,DSL,Yes,0
5858-EAFCZ,Male,No,No,No,Yes,DSL,No,0
8035-BUYVG,Male,No,Yes,No,No,DSL,Yes,1
1163-ONYEY,Male,No,Yes,Yes,Yes,DSL,Yes,0
9787-XVQIU,Male,No,No,No,Yes,Fiber optic,Yes,1
8945-MUQUF,Male,No,No,Yes,Yes,Fiber optic,Yes,1
5656-MJEFC,Male,No,Yes,Yes,No,DSL,No,0
6082-OQFBA,Male,No,Yes,No internet service,Yes,No,No,0
8051-HJRLT,Female,Yes,No,No,Yes,Fiber optic,Yes,1
8974-OVACP,Female,No,No,No internet service,Yes,No,No,0
4010-YLMVT,Female,No,No,Yes,Yes,Fiber optic,Yes,0
1379-FRVEB,Male,No,No,Yes,Yes,Fiber optic,Yes,0
8612-GXIDD,Male,No,Yes,No internet service,Yes,No,Yes,0
6288-CHQJB,Female,No,Yes,No,Yes,DSL,No,0
8160-HOWOX,Female,No,No,Yes,Yes,DSL,Yes,0
3023-GFLBR,Female,No,Yes,No,Yes,Fiber optic,No,1
6648-INWPS,Male,No,Yes,No internet service,Yes,No,No,0
4223-BKEOR,Female,No,No,No,Yes,DSL,No,0
4079-VTGLK,Male,Yes,Yes,Yes,Yes,DSL,No,0
1763-WQFUK,Male,No,No,No,Yes,DSL,Yes,0
1391-UBDAR,Male,No,No,No,Yes,Fiber optic,No,0
8894-JVDCV,Female,No,No,Yes,Yes,Fiber optic,Yes,0
2023-VQFDL,Male,No,No,No internet service,Yes,No,No,0
1345-GKDZZ,Male,No,No,No internet service,Yes,No,No,0
2014-MKGMH,Female,No,No,Yes,Yes,Fiber optic,Yes,0
5628-FCGYG,Male,No,No,No,Yes,Fiber optic,Yes,0
2560-WBWXF,Male,No,No,No internet service,Yes,No,Yes,0
0248-IPDFW,Female,No,No,No,Yes,DSL,Yes,0
7978-DKUQH,Female,No,Yes,No,Yes,Fiber optic,Yes,0
4335-UPJSI,Female,No,No,No internet service,Yes,No,No,0
0524-IAVZO,Female,No,Yes,No,Yes,Fiber optic,Yes,1
2737-YNGYW,Female,No,No,No,Yes,Fiber optic,No,1
1784-EZDKJ,Male,No,Yes,Yes,Yes,Fiber optic,Yes,0
9297-FVVDH,Female,No,Yes,Yes,Yes,DSL,Yes,0
8007-YYPWD,Female,No,No,No internet service,Yes,No,No,0
7101-HRBLJ,Female,No,Yes,Yes,Yes,DSL,Yes,0
5159-YFPKQ,Female,No,No,No,Yes,Fiber optic,Yes,1
6635-CPNUN,Male,No,Yes,Yes,Yes,Fiber optic,No,0
4021-RQSNY,Male,Yes,Yes,Yes,Yes,Fiber optic,Yes,1
5453-YBTWV,Male,No,Yes,Yes,Yes,Fiber optic,Yes,0
5039-LZRQT,Female,No,No,No internet service,Yes,No,No,0
2931-VUVJN,Female,Yes,Yes,No,Yes,Fiber optic,Yes,0
9061-TIHDA,Male,Yes,Yes,Yes,Yes,Fiber optic,Yes,1
8699-ASUFO,Male,Yes,Yes,No,Yes,Fiber optic,Yes,1
6418-PIQSP,Female,No,Yes,Yes,Yes,DSL,No,0
8220-OCUFY,Female,No,No,No,Yes,DSL,Yes,0
3995-WFCSM,Female,No,No,No,Yes,DSL,No,0
1895-QTKDO,Female,No,No,No,Yes,DSL,No,0
2038-OEQZH,Male,No,No,No,Yes,Fiber optic,No,0
1178-PZGAB,Female,No,No,No internet service,Yes,No,No,0
7927-AUXBZ,Female,No,No,Yes,Yes,Fiber optic,No,1
2626-VEEWG,Male,No,Yes,No internet service,Yes,No,Yes,0
2878-RMWXY,Male,Yes,Yes,No,Yes,Fiber optic,Yes,0
1657-DYMBM,Male,No,Yes,No internet service,Yes,No,No,0
7311-MQJCH,Female,No,No,No internet service,Yes,No,No,0
7375-WMVMT,Male,Yes,Yes,No,Yes,Fiber optic,Yes,0
1136-XGEQU,Female,No,Yes,Yes,Yes,DSL,Yes,0
